[2017-07-25 18:42:06] Downloading update (26,529 of 33,046 KB)...
[2017-07-25 18:42:06] Downloading update (27,433 of 33,046 KB)...
[2017-07-25 18:42:06] Downloading update (28,336 of 33,046 KB)...
[2017-07-25 18:42:07] Downloading update (29,514 of 33,046 KB)...
[2017-07-25 18:42:07] Downloading update (29,927 of 33,046 KB)...
[2017-07-25 18:42:07] Downloading update (31,132 of 33,046 KB)...
[2017-07-25 18:42:07] Downloading update (32,233 of 33,046 KB)...
[2017-07-25 18:42:08] Downloading update (33,046 of 33,046 KB)...
[2017-07-25 18:42:08] Download complete.
[2017-07-25 18:47:00] uninstalled manifest found in /Users/lop/Library/Application Support/Steam/Steam.AppBundle/Steam/Contents/MacOS/package/steam_client_osx (1).
[2017-07-25 19:50:39] uninstalled manifest found in /Users/lop/Library/Application Support/Steam/Steam.AppBundle/Steam/Contents/MacOS/package/steam_client_osx (1).
[2017-07-25 20:08:43] Shutdown


[2017-07-31 01:47:53] Startup - updater built Aug 22 2016 17:36:46


[2017-07-31 01:47:54] Startup - updater built Jul 13 2017 17:43:39
[2017-07-31 01:47:54] uninstalled manifest found in /Users/lop/Library/Application Support/Steam/Steam.AppBundle/Steam/Contents/MacOS/package/steam_client_osx (1).
[2017-07-31 01:47:54] Found pending update
[2017-07-31 01:47:54] Installing update...
[2017-07-31 01:47:54] Extracting package...
[2017-07-31 01:48:05] Installing update...
[2017-07-31 01:48:05] Cleaning up...
[2017-07-31 01:48:06] Update complete, launching Steam...
[2017-07-31 01:48:06] Shutdown


[2017-07-31 01:48:08] Startup - updater built Aug 22 2016 17:36:46


[2017-07-31 01:48:08] Startup - updater built Jul 17 2017 16:15:39
[2017-07-31 01:48:08] Verifying installation...
[2017-07-31 01:48:09] Verification complete
[2017-07-31 01:48:14] Background update loop checking for update. . .
[2017-07-31 01:48:14] Checking for available updates...
[2017-07-31 02:54:12] Shutdown
[2017-07-31 02:54:12] Error: Download failed: http error 0


[2017-08-01 08:30:00] Startup - updater built Aug 22 2016 17:36:46


[2017-08-01 08:30:00] Startup - updater built Jul 17 2017 16:15:39
[2017-08-01 08:30:00] Verifying installation...
[2017-08-01 08:30:00] Verification complete
[2017-08-01 08:30:05] Background update loop checking for update. . .
[2017-08-01 08:30:05] Checking for available updates...
[2017-08-01 08:43:15] Download failed: http error 0 (client-download.steampowered.com/client/steam_client_osx)
[2017-08-01 08:43:16] Download skipped: /client/steam_client_osx version 1500335472, installed version 1500335472
[2017-08-01 08:43:16] Nothing to do
[2017-08-01 09:14:46] Shutdown


[2017-08-03 11:36:30] Startup - updater built Aug 22 2016 17:36:46


[2017-08-03 11:36:31] Startup - updater built Jul 17 2017 16:15:39
[2017-08-03 11:36:31] Verifying installation...
[2017-08-03 11:36:32] Verification complete
[2017-08-03 11:36:36] Background update loop checking for update. . .
[2017-08-03 11:36:36] Checking for available updates...
[2017-08-03 11:36:50] Download skipped: /client/steam_client_osx version 1500335472, installed version 1500335472
[2017-08-03 11:36:50] Nothing to do
[2017-08-03 11:56:07] Background update loop checking for update. . .
[2017-08-03 11:56:11] Download skipped by HTTP 304 Not Modified
[2017-08-03 11:56:11] Nothing to do
[2017-08-03 14:31:02] Background update loop checking for update. . .
[2017-08-03 14:31:21] Download skipped by HTTP 304 Not Modified
[2017-08-03 14:31:21] Nothing to do
[2017-08-04 12:30:27] Background update loop checking for update. . .
[2017-08-04 12:30:30] Download failed: http error 0 (client-download.steampowered.com/client/steam_client_osx)
[2017-08-04 12:30:31] Download failed: http error 0 (media.steampowered.com/client/steam_client_osx)
[2017-08-04 12:30:31] failed to load manifest from buffer.
[2017-08-04 12:30:31] Failed to load manifest
[2017-08-04 12:30:31] Error: Download failed: http error 0
[2017-08-04 15:44:23] Background update loop checking for update. . .
[2017-08-04 15:44:27] Download failed: http error 0 (client-download.steampowered.com/client/steam_client_osx)
[2017-08-04 15:44:27] Download skipped by HTTP 304 Not Modified
[2017-08-04 15:44:27] Nothing to do
[2017-08-04 15:52:16] Background update loop checking for update. . .
[2017-08-04 15:52:18] Download failed: http error 0 (client-download.steampowered.com/client/steam_client_osx)
[2017-08-04 15:52:20] Download failed: http error 0 (media.steampowered.com/client/steam_client_osx)
[2017-08-04 15:52:20] failed to load manifest from buffer.
[2017-08-04 15:52:20] Failed to load manifest
[2017-08-04 15:52:20] Error: Download failed: http error 0
[2017-08-04 23:13:02] Background update loop checking for update. . .
[2017-08-04 23:13:04] Download skipped by HTTP 304 Not Modified
[2017-08-04 23:13:04] Nothing to do
[2017-08-04 23:13:24] Background update loop checking for update. . .
[2017-08-04 23:13:29] Download skipped by HTTP 304 Not Modified
[2017-08-04 23:13:29] Nothing to do
[2017-08-04 23:42:12] Background update loop checking for update. . .
[2017-08-04 23:42:13] Download failed: http error 0 (client-download.steampowered.com/client/steam_client_osx)
[2017-08-04 23:42:16] Download failed: http error 0 (media.steampowered.com/client/steam_client_osx)
[2017-08-04 23:42:16] failed to load manifest from buffer.
[2017-08-04 23:42:16] Failed to load manifest
[2017-08-04 23:42:16] Error: Download failed: http error 0
[2017-08-05 09:53:14] Background update loop checking for update. . .
[2017-08-05 09:53:18] Download failed: http error 0 (client-download.steampowered.com/client/steam_client_osx)
[2017-08-05 09:53:19] Download skipped by HTTP 304 Not Modified
[2017-08-05 09:53:19] Nothing to do
[2017-08-05 10:23:14] Shutdown


[2017-08-10 13:07:17] Startup - updater built Aug 22 2016 17:36:46


[2017-08-10 13:07:33] Startup - updater built Jul 17 2017 16:15:39
[2017-08-10 13:07:34] Verifying installation...
[2017-08-10 13:07:36] Verification complete
[2017-08-10 13:27:45] Background update loop checking for update. . .
[2017-08-10 13:27:45] Checking for available updates...
[2017-08-10 13:48:18] Download skipped: /client/steam_client_osx version 1500335472, installed version 1500335472
[2017-08-10 13:48:18] Nothing to do
[2017-08-10 22:38:05] Background update loop checking for update. . .
[2017-08-10 22:38:09] Download skipped by HTTP 304 Not Modified
[2017-08-10 22:38:09] Nothing to do
[2017-08-10 23:28:08] Background update loop checking for update. . .
[2017-08-10 23:28:09] Download skipped by HTTP 304 Not Modified
[2017-08-10 23:28:09] Nothing to do


[2017-08-29 17:17:19] Startup - updater built Aug 22 2016 17:36:46


[2017-08-29 17:17:19] Startup - updater built Jul 17 2017 16:15:39
[2017-08-29 17:17:20] Checking for update on startup
[2017-08-29 17:17:20] Checking for available updates...
[2017-08-29 17:17:20] Download failed: http error 0 (client-download.steampowered.com/client/steam_client_osx)
[2017-08-29 17:17:20] Download failed: http error 0 (media.steampowered.com/client/steam_client_osx)
[2017-08-29 17:17:20] failed to load manifest from buffer.
[2017-08-29 17:17:20] Failed to load manifest
[2017-08-29 17:17:20] Error: Download failed: http error 0
[2017-08-29 17:17:20] Verifying installation...
[2017-08-29 17:17:20] Performing checksum verification of executable files
[2017-08-29 17:17:22] Verification complete
[2017-08-29 17:32:50] Background update loop checking for update. . .
[2017-08-29 17:32:50] Checking for available updates...
[2017-08-29 17:32:50] Download failed: http error 0 (client-download.steampowered.com/client/steam_client_osx)
[2017-08-29 17:32:51] Download failed: http error 0 (media.steampowered.com/client/steam_client_osx)
[2017-08-29 17:32:51] failed to load manifest from buffer.
[2017-08-29 17:32:51] Failed to load manifest
[2017-08-29 17:32:51] Error: Download failed: http error 0
[2017-08-29 17:34:40] Shutdown


[2017-09-14 21:37:49] Startup - updater built Aug 22 2016 17:36:46


[2017-09-14 21:38:02] Startup - updater built Jul 17 2017 16:15:39
[2017-09-14 21:38:06] Verifying installation...
[2017-09-14 21:38:06] Verification complete
[2017-09-14 21:38:22] Background update loop checking for update. . .
[2017-09-14 21:38:22] Checking for available updates...
[2017-09-14 21:39:20] Shutdown
[2017-09-14 21:39:20] Error: Download failed: http error 0


[2017-09-19 23:05:55] Startup - updater built Aug 22 2016 17:36:46


[2017-09-19 23:06:09] Startup - updater built Jul 17 2017 16:15:39
[2017-09-19 23:06:10] Verifying installation...
[2017-09-19 23:06:10] Verification complete
[2017-09-19 23:06:33] Background update loop checking for update. . .
[2017-09-19 23:06:33] Checking for available updates...
[2017-09-19 23:14:35] Shutdown
[2017-09-19 23:14:35] Error: Download failed: http error 0


[2017-09-20 14:05:53] Startup - updater built Aug 22 2016 17:36:46


[2017-09-20 14:05:54] Startup - updater built Jul 17 2017 16:15:39
[2017-09-20 14:05:54] Verifying installation...
[2017-09-20 14:05:54] Verification complete
[2017-09-20 14:05:57] Background update loop checking for update. . .
[2017-09-20 14:05:57] Checking for available updates...
[2017-09-20 14:06:12] Package file tenfoot_images_all.zip.vz.3842f2225f03a755dd778b23e253b9b7993afe46_29495378 missing or incorrect size
[2017-09-20 14:06:12] Package file tenfoot_all.zip.vz.56a0f2666d530e69b74c5301913f9d8b1b1994d8_2328485 missing or incorrect size
[2017-09-20 14:06:12] Package file strings_en_all.zip.vz.28e28356c4238652a6e68e9740f7573aa387e9ae_86846 missing or incorrect size
[2017-09-20 14:06:12] Package file strings_all.zip.vz.c716246c0fa21e25fa9ec3bc84c56aedc4a2c108_2234551 missing or incorrect size
[2017-09-20 14:06:12] Package file public_all.zip.vz.0ac8e378249a1e5e9b61ad84a82675da61ad7c55_757036 missing or incorrect size
[2017-09-20 14:06:12] Package file bins_osx.zip.vz.110ae74bd14ebf1e61eb7b5b5c6105ca9e4bcf0a_20553875 missing or incorrect size
[2017-09-20 14:06:12] Package file bins_client_osx.zip.vz.0004311f6bc02c9007a1a2bb3393ecc1f8be1a84_10297617 missing or incorrect size
[2017-09-20 14:06:12] Package file sdl2_osx.zip.vz.7b08e491db336e0cd003d0dec20e831f59f03344_558675 missing or incorrect size
[2017-09-20 14:06:12] Package file webhelpers_osx_macos109.zip.vz.09b36bf4cf548bbe572e518536b56c1e6d514345_1936753 missing or incorrect size
[2017-09-20 14:06:12] Package file webkit_osx_macos109.zip.vz.7e6f0dafcaa69709433f70cdfb7db8e1aed263b1_42796887 missing or incorrect size
[2017-09-20 14:06:12] Package file steam_osx.zip.vz.136de0b988d4f2d80c9accb9887f8d21ee83fc3c_1175131 missing or incorrect size
[2017-09-20 14:06:12] Downloading update (0 of 109,591 KB)...
[2017-09-20 14:06:12] Downloading update (301 of 109,591 KB)...
[2017-09-20 14:06:13] Downloading update (1,027 of 109,591 KB)...
[2017-09-20 14:06:13] Downloading update (1,684 of 109,591 KB)...
[2017-09-20 14:06:13] Downloading update (2,314 of 109,591 KB)...
[2017-09-20 14:06:13] Downloading update (3,246 of 109,591 KB)...
[2017-09-20 14:06:14] Downloading update (3,857 of 109,591 KB)...
[2017-09-20 14:06:14] Downloading update (4,631 of 109,591 KB)...
[2017-09-20 14:06:14] Downloading update (5,242 of 109,591 KB)...
[2017-09-20 14:06:14] Downloading update (5,865 of 109,591 KB)...
[2017-09-20 14:06:15] Downloading update (6,327 of 109,591 KB)...
[2017-09-20 14:06:15] Downloading update (6,735 of 109,591 KB)...
[2017-09-20 14:06:15] Downloading update (7,227 of 109,591 KB)...
[2017-09-20 14:06:15] Downloading update (7,667 of 109,591 KB)...
[2017-09-20 14:06:16] Downloading update (8,088 of 109,591 KB)...
[2017-09-20 14:06:16] Downloading update (8,452 of 109,591 KB)...
[2017-09-20 14:06:16] Downloading update (8,934 of 109,591 KB)...
[2017-09-20 14:06:16] Downloading update (9,100 of 109,591 KB)...
[2017-09-20 14:06:17] Downloading update (9,113 of 109,591 KB)...
[2017-09-20 14:06:17] Downloading update (9,504 of 109,591 KB)...
[2017-09-20 14:06:17] Downloading update (9,825 of 109,591 KB)...
[2017-09-20 14:06:17] Downloading update (10,088 of 109,591 KB)...
[2017-09-20 14:06:18] Downloading update (10,411 of 109,591 KB)...
[2017-09-20 14:06:18] Downloading update (10,495 of 109,591 KB)...
[2017-09-20 14:06:18] Downloading update (10,833 of 109,591 KB)...
[2017-09-20 14:06:19] Downloading update (10,889 of 109,591 KB)...
[2017-09-20 14:06:19] Downloading update (11,155 of 109,591 KB)...
[2017-09-20 14:06:19] Downloading update (11,346 of 109,591 KB)...
[2017-09-20 14:06:19] Downloading update (11,633 of 109,591 KB)...
[2017-09-20 14:06:20] Downloading update (12,061 of 109,591 KB)...
[2017-09-20 14:06:20] Downloading update (12,214 of 109,591 KB)...
[2017-09-20 14:06:20] Downloading update (12,390 of 109,591 KB)...
[2017-09-20 14:06:20] Downloading update (12,504 of 109,591 KB)...
[2017-09-20 14:06:21] Downloading update (12,719 of 109,591 KB)...
[2017-09-20 14:06:21] Downloading update (12,802 of 109,591 KB)...
[2017-09-20 14:06:21] Downloading update (13,121 of 109,591 KB)...
[2017-09-20 14:06:21] Downloading update (13,212 of 109,591 KB)...
[2017-09-20 14:06:22] Downloading update (13,342 of 109,591 KB)...
[2017-09-20 14:06:22] Downloading update (13,590 of 109,591 KB)...
[2017-09-20 14:06:22] Downloading update (13,641 of 109,591 KB)...
[2017-09-20 14:06:22] Downloading update (13,893 of 109,591 KB)...
[2017-09-20 14:06:23] Downloading update (14,042 of 109,591 KB)...
[2017-09-20 14:06:23] Downloading update (14,261 of 109,591 KB)...
[2017-09-20 14:06:23] Downloading update (14,388 of 109,591 KB)...
[2017-09-20 14:06:23] Downloading update (14,545 of 109,591 KB)...
[2017-09-20 14:06:24] Downloading update (14,732 of 109,591 KB)...
[2017-09-20 14:06:24] Downloading update (14,862 of 109,591 KB)...
[2017-09-20 14:06:24] Downloading update (14,966 of 109,591 KB)...
[2017-09-20 14:06:24] Downloading update (15,007 of 109,591 KB)...
[2017-09-20 14:06:25] Downloading update (15,078 of 109,591 KB)...
[2017-09-20 14:06:25] Downloading update (15,184 of 109,591 KB)...
[2017-09-20 14:06:25] Downloading update (15,282 of 109,591 KB)...
[2017-09-20 14:06:25] Downloading update (15,292 of 109,591 KB)...
[2017-09-20 14:06:26] Downloading update (15,341 of 109,591 KB)...
[2017-09-20 14:06:26] Downloading update (15,405 of 109,591 KB)...
[2017-09-20 14:06:27] Downloading update (15,432 of 109,591 KB)...
[2017-09-20 14:06:27] Downloading update (15,477 of 109,591 KB)...
[2017-09-20 14:06:28] Downloading update (15,583 of 109,591 KB)...
[2017-09-20 14:06:28] Downloading update (15,672 of 109,591 KB)...
[2017-09-20 14:06:28] Downloading update (15,780 of 109,591 KB)...
[2017-09-20 14:06:28] Downloading update (15,967 of 109,591 KB)...
[2017-09-20 14:06:29] Downloading update (16,121 of 109,591 KB)...
[2017-09-20 14:06:29] Downloading update (16,292 of 109,591 KB)...
[2017-09-20 14:06:29] Downloading update (16,422 of 109,591 KB)...
[2017-09-20 14:06:29] Downloading update (16,635 of 109,591 KB)...
[2017-09-20 14:06:30] Downloading update (16,745 of 109,591 KB)...
[2017-09-20 14:06:30] Downloading update (16,974 of 109,591 KB)...
[2017-09-20 14:06:30] Downloading update (17,112 of 109,591 KB)...
[2017-09-20 14:06:30] Downloading update (17,217 of 109,591 KB)...
[2017-09-20 14:06:31] Downloading update (17,373 of 109,591 KB)...
[2017-09-20 14:06:31] Downloading update (17,459 of 109,591 KB)...
[2017-09-20 14:06:31] Downloading update (17,565 of 109,591 KB)...
[2017-09-20 14:06:31] Downloading update (17,677 of 109,591 KB)...
[2017-09-20 14:06:32] Downloading update (17,705 of 109,591 KB)...
[2017-09-20 14:06:32] Downloading update (17,763 of 109,591 KB)...
[2017-09-20 14:06:32] Downloading update (17,863 of 109,591 KB)...
[2017-09-20 14:06:32] Downloading update (17,958 of 109,591 KB)...
[2017-09-20 14:06:33] Downloading update (17,977 of 109,591 KB)...
[2017-09-20 14:06:33] Downloading update (17,979 of 109,591 KB)...
[2017-09-20 14:06:34] Downloading update (18,042 of 109,591 KB)...
[2017-09-20 14:06:34] Downloading update (18,159 of 109,591 KB)...
[2017-09-20 14:06:34] Downloading update (18,202 of 109,591 KB)...
[2017-09-20 14:06:35] Downloading update (18,214 of 109,591 KB)...
[2017-09-20 14:06:35] Downloading update (18,232 of 109,591 KB)...
[2017-09-20 14:06:35] Downloading update (18,278 of 109,591 KB)...
[2017-09-20 14:06:35] Downloading update (18,522 of 109,591 KB)...
[2017-09-20 14:06:36] Downloading update (18,607 of 109,591 KB)...
[2017-09-20 14:06:36] Downloading update (18,634 of 109,591 KB)...
[2017-09-20 14:06:36] Downloading update (18,744 of 109,591 KB)...
[2017-09-20 14:06:37] Downloading update (18,752 of 109,591 KB)...
[2017-09-20 14:06:37] Downloading update (18,756 of 109,591 KB)...
[2017-09-20 14:06:38] Downloading update (18,803 of 109,591 KB)...
[2017-09-20 14:06:38] Downloading update (18,897 of 109,591 KB)...
[2017-09-20 14:06:38] Downloading update (18,946 of 109,591 KB)...
[2017-09-20 14:06:39] Downloading update (19,045 of 109,591 KB)...
[2017-09-20 14:06:39] Downloading update (19,062 of 109,591 KB)...
[2017-09-20 14:06:39] Downloading update (19,211 of 109,591 KB)...
[2017-09-20 14:06:39] Downloading update (19,242 of 109,591 KB)...
[2017-09-20 14:06:40] Downloading update (19,258 of 109,591 KB)...
[2017-09-20 14:06:40] Downloading update (19,273 of 109,591 KB)...
[2017-09-20 14:06:40] Downloading update (19,303 of 109,591 KB)...
[2017-09-20 14:06:41] Downloading update (19,353 of 109,591 KB)...
[2017-09-20 14:06:41] Downloading update (19,383 of 109,591 KB)...
[2017-09-20 14:06:41] Downloading update (19,407 of 109,591 KB)...
[2017-09-20 14:06:41] Downloading update (19,505 of 109,591 KB)...
[2017-09-20 14:06:42] Downloading update (19,585 of 109,591 KB)...
[2017-09-20 14:06:42] Downloading update (19,646 of 109,591 KB)...
[2017-09-20 14:06:42] Downloading update (19,743 of 109,591 KB)...
[2017-09-20 14:06:42] Downloading update (19,912 of 109,591 KB)...
[2017-09-20 14:06:43] Downloading update (19,915 of 109,591 KB)...
[2017-09-20 14:06:43] Downloading update (19,936 of 109,591 KB)...
[2017-09-20 14:06:43] Downloading update (20,080 of 109,591 KB)...
[2017-09-20 14:06:44] Downloading update (20,175 of 109,591 KB)...
[2017-09-20 14:06:44] Downloading update (20,189 of 109,591 KB)...
[2017-09-20 14:06:44] Downloading update (20,312 of 109,591 KB)...
[2017-09-20 14:06:44] Downloading update (20,442 of 109,591 KB)...
[2017-09-20 14:06:45] Downloading update (20,483 of 109,591 KB)...
[2017-09-20 14:06:45] Downloading update (20,688 of 109,591 KB)...
[2017-09-20 14:06:45] Downloading update (20,830 of 109,591 KB)...
[2017-09-20 14:06:45] Downloading update (21,160 of 109,591 KB)...
[2017-09-20 14:06:46] Downloading update (21,263 of 109,591 KB)...
[2017-09-20 14:06:46] Downloading update (21,482 of 109,591 KB)...
[2017-09-20 14:06:46] Downloading update (21,639 of 109,591 KB)...
[2017-09-20 14:06:46] Downloading update (21,977 of 109,591 KB)...
[2017-09-20 14:06:47] Downloading update (22,141 of 109,591 KB)...
[2017-09-20 14:06:47] Downloading update (22,252 of 109,591 KB)...
[2017-09-20 14:06:47] Downloading update (22,547 of 109,591 KB)...
[2017-09-20 14:06:47] Downloading update (22,830 of 109,591 KB)...
[2017-09-20 14:06:48] Downloading update (22,932 of 109,591 KB)...
[2017-09-20 14:06:48] Downloading update (23,176 of 109,591 KB)...
[2017-09-20 14:06:48] Downloading update (23,730 of 109,591 KB)...
[2017-09-20 14:06:49] Downloading update (23,974 of 109,591 KB)...
[2017-09-20 14:06:49] Downloading update (24,164 of 109,591 KB)...
[2017-09-20 14:06:49] Downloading update (24,344 of 109,591 KB)...
[2017-09-20 14:06:49] Downloading update (24,606 of 109,591 KB)...
[2017-09-20 14:06:50] Downloading update (24,776 of 109,591 KB)...
[2017-09-20 14:06:50] Downloading update (24,850 of 109,591 KB)...
[2017-09-20 14:06:50] Downloading update (24,942 of 109,591 KB)...
[2017-09-20 14:06:50] Downloading update (25,052 of 109,591 KB)...
[2017-09-20 14:06:51] Downloading update (25,161 of 109,591 KB)...
[2017-09-20 14:06:51] Downloading update (25,352 of 109,591 KB)...
[2017-09-20 14:06:51] Downloading update (25,503 of 109,591 KB)...
[2017-09-20 14:06:51] Downloading update (25,857 of 109,591 KB)...
[2017-09-20 14:06:52] Downloading update (26,006 of 109,591 KB)...
[2017-09-20 14:06:52] Downloading update (26,095 of 109,591 KB)...
[2017-09-20 14:06:52] Downloading update (26,213 of 109,591 KB)...
[2017-09-20 14:06:52] Downloading update (26,614 of 109,591 KB)...
[2017-09-20 14:06:53] Downloading update (26,717 of 109,591 KB)...
[2017-09-20 14:06:53] Downloading update (26,867 of 109,591 KB)...
[2017-09-20 14:06:53] Downloading update (26,987 of 109,591 KB)...
[2017-09-20 14:06:53] Downloading update (27,396 of 109,591 KB)...
[2017-09-20 14:06:54] Downloading update (27,566 of 109,591 KB)...
[2017-09-20 14:06:54] Downloading update (27,784 of 109,591 KB)...
[2017-09-20 14:06:54] Downloading update (27,989 of 109,591 KB)...
[2017-09-20 14:06:55] Downloading update (28,240 of 109,591 KB)...
[2017-09-20 14:06:55] Downloading update (28,320 of 109,591 KB)...
[2017-09-20 14:06:55] Downloading update (28,367 of 109,591 KB)...
[2017-09-20 14:06:56] Downloading update (28,445 of 109,591 KB)...
[2017-09-20 14:06:56] Downloading update (28,550 of 109,591 KB)...
[2017-09-20 14:06:56] Downloading update (28,803 of 109,591 KB)...
[2017-09-20 14:06:56] Downloading update (29,037 of 109,591 KB)...
[2017-09-20 14:06:57] Downloading update (29,484 of 109,591 KB)...
[2017-09-20 14:06:57] Downloading update (29,606 of 109,591 KB)...
[2017-09-20 14:06:57] Downloading update (29,807 of 109,591 KB)...
[2017-09-20 14:06:57] Downloading update (30,048 of 109,591 KB)...
[2017-09-20 14:06:58] Downloading update (30,333 of 109,591 KB)...
[2017-09-20 14:06:58] Downloading update (30,616 of 109,591 KB)...
[2017-09-20 14:06:58] Downloading update (30,734 of 109,591 KB)...
[2017-09-20 14:06:58] Downloading update (30,956 of 109,591 KB)...
[2017-09-20 14:06:59] Downloading update (31,166 of 109,591 KB)...
[2017-09-20 14:06:59] Downloading update (31,229 of 109,591 KB)...
[2017-09-20 14:06:59] Downloading update (31,363 of 109,591 KB)...
[2017-09-20 14:06:59] Downloading update (31,444 of 109,591 KB)...
[2017-09-20 14:07:00] Downloading update (31,609 of 109,591 KB)...
[2017-09-20 14:07:00] Downloading update (31,655 of 109,591 KB)...
[2017-09-20 14:07:00] Downloading update (31,672 of 109,591 KB)...
[2017-09-20 14:07:00] Downloading update (31,747 of 109,591 KB)...
[2017-09-20 14:07:01] Downloading update (31,835 of 109,591 KB)...
[2017-09-20 14:07:01] Downloading update (31,854 of 109,591 KB)...
[2017-09-20 14:07:01] Downloading update (31,865 of 109,591 KB)...
[2017-09-20 14:07:01] Downloading update (31,922 of 109,591 KB)...
[2017-09-20 14:07:02] Downloading update (31,969 of 109,591 KB)...
[2017-09-20 14:07:02] Downloading update (31,994 of 109,591 KB)...
[2017-09-20 14:07:02] Downloading update (32,024 of 109,591 KB)...
[2017-09-20 14:07:02] Downloading update (32,060 of 109,591 KB)...
[2017-09-20 14:07:03] Downloading update (32,136 of 109,591 KB)...
[2017-09-20 14:07:03] Downloading update (32,147 of 109,591 KB)...
[2017-09-20 14:07:03] Downloading update (32,190 of 109,591 KB)...
[2017-09-20 14:07:03] Downloading update (32,211 of 109,591 KB)...
[2017-09-20 14:07:04] Downloading update (32,263 of 109,591 KB)...
[2017-09-20 14:07:04] Downloading update (32,320 of 109,591 KB)...
[2017-09-20 14:07:04] Downloading update (32,434 of 109,591 KB)...
[2017-09-20 14:07:04] Downloading update (32,498 of 109,591 KB)...
[2017-09-20 14:07:05] Downloading update (32,533 of 109,591 KB)...
[2017-09-20 14:07:05] Downloading update (32,548 of 109,591 KB)...
[2017-09-20 14:07:05] Downloading update (32,593 of 109,591 KB)...
[2017-09-20 14:07:06] Downloading update (32,777 of 109,591 KB)...
[2017-09-20 14:07:06] Downloading update (32,831 of 109,591 KB)...
[2017-09-20 14:07:06] Downloading update (33,091 of 109,591 KB)...
[2017-09-20 14:07:06] Downloading update (33,343 of 109,591 KB)...
[2017-09-20 14:07:07] Downloading update (33,562 of 109,591 KB)...
[2017-09-20 14:07:07] Downloading update (33,874 of 109,591 KB)...
[2017-09-20 14:07:07] Downloading update (33,978 of 109,591 KB)...
[2017-09-20 14:07:07] Downloading update (34,112 of 109,591 KB)...
[2017-09-20 14:07:08] Downloading update (34,278 of 109,591 KB)...
[2017-09-20 14:07:08] Downloading update (34,386 of 109,591 KB)...
[2017-09-20 14:07:08] Downloading update (34,565 of 109,591 KB)...
[2017-09-20 14:07:09] Downloading update (35,084 of 109,591 KB)...
[2017-09-20 14:07:09] Downloading update (35,222 of 109,591 KB)...
[2017-09-20 14:07:09] Downloading update (35,319 of 109,591 KB)...
[2017-09-20 14:07:09] Downloading update (35,560 of 109,591 KB)...
[2017-09-20 14:07:10] Downloading update (35,922 of 109,591 KB)...
[2017-09-20 14:07:10] Downloading update (36,075 of 109,591 KB)...
[2017-09-20 14:07:10] Downloading update (36,356 of 109,591 KB)...
[2017-09-20 14:07:10] Downloading update (36,595 of 109,591 KB)...
[2017-09-20 14:07:11] Downloading update (37,127 of 109,591 KB)...
[2017-09-20 14:07:11] Downloading update (37,348 of 109,591 KB)...
[2017-09-20 14:07:11] Downloading update (37,595 of 109,591 KB)...
[2017-09-20 14:07:11] Downloading update (37,750 of 109,591 KB)...
[2017-09-20 14:07:12] Downloading update (38,208 of 109,591 KB)...
[2017-09-20 14:07:12] Downloading update (38,457 of 109,591 KB)...
[2017-09-20 14:07:12] Downloading update (38,709 of 109,591 KB)...
[2017-09-20 14:07:12] Downloading update (38,869 of 109,591 KB)...
[2017-09-20 14:07:13] Downloading update (39,249 of 109,591 KB)...
[2017-09-20 14:07:13] Downloading update (39,395 of 109,591 KB)...
[2017-09-20 14:07:13] Downloading update (39,625 of 109,591 KB)...
[2017-09-20 14:07:14] Downloading update (39,817 of 109,591 KB)...
[2017-09-20 14:07:14] Downloading update (40,255 of 109,591 KB)...
[2017-09-20 14:07:14] Downloading update (40,532 of 109,591 KB)...
[2017-09-20 14:07:14] Downloading update (40,772 of 109,591 KB)...
[2017-09-20 14:07:15] Downloading update (41,007 of 109,591 KB)...
[2017-09-20 14:07:15] Downloading update (41,572 of 109,591 KB)...
[2017-09-20 14:07:15] Downloading update (41,735 of 109,591 KB)...
[2017-09-20 14:07:15] Downloading update (41,963 of 109,591 KB)...
[2017-09-20 14:07:16] Downloading update (42,225 of 109,591 KB)...
[2017-09-20 14:07:16] Downloading update (42,651 of 109,591 KB)...
[2017-09-20 14:07:16] Downloading update (42,784 of 109,591 KB)...
[2017-09-20 14:07:16] Downloading update (43,082 of 109,591 KB)...
[2017-09-20 14:07:17] Downloading update (43,326 of 109,591 KB)...
[2017-09-20 14:07:17] Downloading update (43,582 of 109,591 KB)...
[2017-09-20 14:07:17] Downloading update (43,606 of 109,591 KB)...
[2017-09-20 14:07:18] Downloading update (43,637 of 109,591 KB)...
[2017-09-20 14:07:18] Downloading update (43,788 of 109,591 KB)...
[2017-09-20 14:07:18] Downloading update (43,883 of 109,591 KB)...
[2017-09-20 14:07:18] Downloading update (44,053 of 109,591 KB)...
[2017-09-20 14:07:19] Downloading update (44,212 of 109,591 KB)...
[2017-09-20 14:07:19] Downloading update (44,676 of 109,591 KB)...
[2017-09-20 14:07:19] Downloading update (44,871 of 109,591 KB)...
[2017-09-20 14:07:19] Downloading update (45,137 of 109,591 KB)...
[2017-09-20 14:07:20] Downloading update (45,361 of 109,591 KB)...
[2017-09-20 14:07:20] Downloading update (45,721 of 109,591 KB)...
[2017-09-20 14:07:20] Downloading update (45,872 of 109,591 KB)...
[2017-09-20 14:07:20] Downloading update (46,140 of 109,591 KB)...
[2017-09-20 14:07:21] Downloading update (46,297 of 109,591 KB)...
